age,duration,pdays,previous,balance,campaign,day,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
-1.055418442126131,-0.25015224812952574,-0.49270743042729404,-0.38469769346660987,0.05855815369692704,-0.7526693333432415,-1.4619312482119378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.7740505585539806,-0.6824479069556831,-0.49270743042729404,-0.38469769346660987,0.42895190207951306,3.6544927370228018,-1.4619312482119378,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-1.711943503794482,-0.1519032347599445,1.144619750204227,0.9911733717836154,0.6511224201865478,-0.7526693333432415,0.5556096630901237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
2.039628277167523,-0.6403411869401483,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.7526693333432415,0.5556096630901237,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.6644710990713227,-0.7722755763221575,-0.49270743042729404,-0.38469769346660987,0.6590101308885726,1.1361144110993484,-1.580610125347353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0.9141567428789217,0.04178767731151565,-0.49270743042729404,-0.38469769346660987,-0.7302129165055631,1.1361144110993484,-0.03778472258695315,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.945838982643473,-0.7020977096295994,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,0.08089415454846223,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.3988933804577801,-0.803153837666883,-0.49270743042729404,-0.38469769346660987,-0.4439547489445761,4.284087318503665,0.43693078595470836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.49268267498183027,-0.21085264278169324,-0.49270743042729404,-0.38469769346660987,-0.39038404709332364,-0.7526693333432415,-1.3432523710765223,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.023736202361579615,1.1084912510383977,-0.49270743042729404,-0.38469769346660987,-0.27141107733778136,-0.7526693333432415,-0.7498579853994455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.101735331927022,-0.9912305204029385,-0.49270743042729404,-0.38469769346660987,0.595579790659789,-0.7526693333432415,-1.1058946168056916,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.3988933804577801,-0.2192739867848002,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,0.5065198296184852,-0.8685368625348608,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.21131479140967988,-0.3006803121481675,-0.49270743042729404,-0.38469769346660987,-0.46564595337514453,0.5065198296184852,0.9116462944963699,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-1.055418442126131,-0.7217475123035156,-0.49270743042729404,-0.38469769346660987,0.1315194776906574,-0.7526693333432415,-1.580610125347353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-1.2429970311742313,1.321831965783774,-0.49270743042729404,-0.38469769346660987,0.22748662456529367,-0.7526693333432415,0.6742885402255391,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
-0.6802612640299305,-0.7498186589805389,-0.49270743042729404,-0.38469769346660987,-0.4896377400938036,-0.12307475186237815,1.5050406801734468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-1.2429970311742313,-0.4438431602009859,-0.49270743042729404,-0.38469769346660987,-0.6187990028394614,-0.12307475186237815,0.9116462944963699,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
0.2576316812105708,-0.8199965256730969,-0.49270743042729404,-0.38469769346660987,-0.3387852729175774,-0.7526693333432415,-0.9872157396702762,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
-0.7740505585539806,-0.24173090412641876,-0.49270743042729404,-0.38469769346660987,-0.49160966776930987,1.1361144110993484,1.267682925902616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
-1.9933113873666324,-0.32313722948978607,-0.49270743042729404,-0.38469769346660987,-0.4459266766200823,-0.12307475186237815,1.3863618030380314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.6802612640299305,0.5667181201718496,-0.49270743042729404,-0.38469769346660987,-0.008816041882868997,0.5065198296184852,0.9116462944963699,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1.4768925100232224,0.3393418320879617,1.1268227156321453,0.5325496833668737,0.6438920187096916,-0.7526693333432415,-0.63117910826403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.3831032154991723,-0.4747214215457114,-0.49270743042729404,-0.38469769346660987,-0.3808530633283769,-0.7526693333432415,-0.15646359972236853,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1.3831032154991723,-0.059268450725767904,0.02340657216307672,0.5325496833668737,-0.3696788065005083,0.5065198296184852,-1.224573493941107,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
-0.21131479140967988,-0.3119087708189768,-0.49270743042729404,-0.38469769346660987,-0.29540286405644045,-0.7526693333432415,-1.1058946168056916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.8520496881194228,0.9597141736501746,-0.49270743042729404,-0.38469769346660987,0.031937130077592996,-0.7526693333432415,-1.1058946168056916,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.8678398530780308,-0.7835040349929667,-0.49270743042729404,-0.38469769346660987,-0.4071454323351265,0.5065198296184852,-0.8685368625348608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.7740505585539806,1.173054888395551,-0.49270743042729404,-0.38469769346660987,-0.43080856444120125,-0.7526693333432415,-0.2751424768577839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-1.2429970311742313,-0.6122700402631251,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.7526693333432415,-1.580610125347353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.6802612640299305,-0.08733959740279111,2.1946447899570503,1.9084207486170992,-0.39038404709332364,-0.7526693333432415,-1.4619312482119378,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
-0.3988933804577801,-0.5420921735705672,0.33485467717450734,0.0739259949501319,-0.36639226037466455,-0.7526693333432415,-0.2751424768577839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.3367863256982815,0.9400643709762584,-0.49270743042729404,-0.38469769346660987,-0.41273256074906084,0.5065198296184852,-0.63117910826403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-1.055418442126131,0.7884801789203331,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,-1.1058946168056916,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.30510408593373,-0.926666883045785,-0.49270743042729404,-0.38469769346660987,-0.37690920797736444,-0.7526693333432415,0.1995730316838776,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
-1.055418442126131,-0.22769533078790716,-0.49270743042729404,-0.38469769346660987,-0.5149441452628002,-0.12307475186237815,1.3863618030380314,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-0.023736202361579615,-0.8396463283470131,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,1.7657089925802119,0.08089415454846223,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
2.6961533388358743,-0.45226450420409287,0.3170576426024256,0.0739259949501319,-0.349959529745446,-0.7526693333432415,-0.7498579853994455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
-1.2429970311742313,-0.6880621362910878,-0.49270743042729404,-0.38469769346660987,-0.4544716965472759,-0.12307475186237815,-0.8685368625348608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
-1.3367863256982815,-0.8649103603563341,-0.49270743042729404,-0.38469769346660987,-0.43836762053064177,-0.12307475186237815,1.7423984344442776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.101735331927022,-0.8059609523345853,1.1624167847763087,0.9911733717836154,-0.2526777644204722,-0.12307475186237815,1.267682925902616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0.5389995647827212,-0.7891182643283714,2.773048413549707,0.5325496833668737,-0.318080032324762,1.1361144110993484,-1.1058946168056916,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
-1.055418442126131,-0.33436568816059536,-0.49270743042729404,-0.38469769346660987,2.601687545874789,2.395303574061075,-1.3432523710765223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0.16384238668652065,1.2853394751036438,-0.49270743042729404,-0.38469769346660987,-0.43968223898097925,-0.7526693333432415,0.08089415454846223,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-0.023736202361579615,-0.5982344669246136,-0.49270743042729404,-0.38469769346660987,-0.20798073710899775,-0.7526693333432415,0.6742885402255391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-0.21131479140967988,-0.0452328773872563,3.1823802087075874,0.0739259949501319,1.8122591664471301,-0.7526693333432415,-0.9872157396702762,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
0.8203674483548715,0.9148003389669375,0.050102124021199346,0.9911733717836154,-0.318080032324762,-0.7526693333432415,-1.580610125347353,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
-0.023736202361579615,-0.49437122421962765,-0.49270743042729404,-0.38469769346660987,-0.0245914632869188,-0.12307475186237815,-0.15646359972236853,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0.6327888593067713,-0.44103604553328357,3.1823802087075874,0.5325496833668737,1.6959154335922628,-0.7526693333432415,-0.8685368625348608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.11752549688562974,-0.4073506695208557,-0.49270743042729404,-0.38469769346660987,-0.28948708102992177,-0.12307475186237815,0.5556096630901237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.8678398530780308,0.0024880719636831573,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,-0.15646359972236853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.3831032154991723,-0.9491238003874036,-0.49270743042729404,-0.38469769346660987,-0.2845572618411562,1.1361144110993484,1.267682925902616,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.11752549688562974,-0.7554328883159435,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,-0.5125002311286146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.30510408593373,-0.38489375217923716,-0.49270743042729404,-0.38469769346660987,-0.35357473048387406,1.1361144110993484,0.6742885402255391,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.289313920975122,-0.5392850589028648,0.3526517117465891,0.0739259949501319,-0.008816041882868997,-0.12307475186237815,-1.580610125347353,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.711943503794482,-0.7105190536327064,-0.49270743042729404,-0.38469769346660987,-0.1951632072182073,1.1361144110993484,-1.3432523710765223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-1.711943503794482,-0.6234984989339344,0.4861294710372022,0.5325496833668737,0.212697166998997,-0.7526693333432415,-0.63117910826403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
-0.3988933804577801,2.396956883513763,-0.49270743042729404,-0.38469769346660987,-0.3657349511494958,-0.7526693333432415,-1.224573493941107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
0.0700530921624705,-0.418579128191665,-0.49270743042729404,-0.38469769346660987,-0.007501423432531513,0.5065198296184852,1.861077311579693,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.8678398530780308,-0.48314276554881835,0.29036209074430297,0.0739259949501319,-0.28620053490407804,-0.7526693333432415,1.7423984344442776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.30510408593373,-0.10418228540900504,-0.49270743042729404,-0.38469769346660987,-0.45545766038502905,-0.7526693333432415,-0.8685368625348608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.3831032154991723,-0.22488821612020485,3.5828134865794268,0.9911733717836154,-0.4528284234843541,-0.7526693333432415,-0.3938213539931993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-1.8995220928425822,-0.37366529350842786,-0.49270743042729404,-0.38469769346660987,-0.21751172087394452,-0.12307475186237815,-0.7498579853994455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.9616291476020808,-0.9182455390426781,-0.49270743042729404,-0.38469769346660987,-0.30953501239756837,3.6544927370228018,1.5050406801734468,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
-0.5864719695058804,-0.44945738953639053,-0.49270743042729404,-0.38469769346660987,1.6170383265720139,-0.12307475186237815,-0.7498579853994455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
-0.023736202361579615,-0.44945738953639053,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,-1.580610125347353,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
0.5389995647827212,-0.8957886217010596,-0.11896970441357729,0.0739259949501319,1.031375806946665,-0.7526693333432415,-1.6992890024827685,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.8678398530780308,-0.7975396083314783,-0.49270743042729404,-0.38469769346660987,-0.489966394706388,-0.12307475186237815,0.5556096630901237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.4768925100232224,-0.9743878323967246,-0.49270743042729404,-0.38469769346660987,-0.11990130093638636,0.5065198296184852,0.1995730316838776,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.023736202361579615,-0.5926202375892089,-0.49270743042729404,-0.38469769346660987,-0.11365686329728332,1.1361144110993484,-0.03778472258695315,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.8678398530780308,-0.17155303743386074,-0.49270743042729404,-0.38469769346660987,-0.4304799098286169,-0.7526693333432415,1.7423984344442776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1.945838982643473,-0.716133282968111,0.5306220574674066,0.9911733717836154,-0.48930908548121926,-0.7526693333432415,-0.3938213539931993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.8678398530780308,-0.9968447497383431,-0.49270743042729404,-0.38469769346660987,-0.3565326219971334,-0.7526693333432415,-0.8685368625348608,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
-0.9616291476020808,-0.8143822963376922,1.0734316119159,0.0739259949501319,-0.4423114758816542,0.5065198296184852,-1.224573493941107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.49268267498183027,-0.22488821612020485,-0.49270743042729404,-0.38469769346660987,0.27284096110193684,-0.12307475186237815,-0.3938213539931993,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1.758260393595373,-0.2164668721170979,0.3259561598884665,4.2015391907008075,0.889725668922801,-0.7526693333432415,-0.15646359972236853,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.0079460374029718,0.058630365317729576,0.1746813660257716,1.9084207486170992,0.3760385094534293,0.5065198296184852,0.6742885402255391,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0.9141567428789217,-0.9238597683780828,-0.49270743042729404,-0.38469769346660987,3.29876397916624,-0.7526693333432415,1.7423984344442776,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0.3514209757346209,-0.7413973149774319,2.6929617579753393,0.0739259949501319,-0.46433133492480705,-0.7526693333432415,-0.9872157396702762,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
-0.9616291476020808,0.35057029075877094,-0.49270743042729404,-0.38469769346660987,1.3376819058752987,-0.7526693333432415,0.43693078595470836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
-0.49268267498183027,-0.8677174750240364,2.630672136973053,0.0739259949501319,-0.6105826375248521,-0.7526693333432415,-0.5125002311286146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
